Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Congresso em Foco,congressoemfoco,379398075471599,NEWS_SITE,BR,"Veículo jornalístico apartidário, de empresa sem vínculos com o Congresso. Nossa pretensão é contribuir para mudar o jeito de fazer política no país.",2012-10-22 19:52:41,284404,287479,2023-01-11 11:55:01 BRT,2023-01-11,11:55:01,Link,17,8,2,4,0,0,0,0,3,0,,-,0,0,0,N/A,https://www.facebook.com/379398075471599/posts/5824266150984737,"COMENTÁRIO DO DIA | Por Rudolfo Lago. Não parece haver muita dúvida que o código criado pelos baderneiros golpistas para organizar a tentativa de golpe de Estado que aconteceu no domingo (8) trazia uma conotação militar. Nas mensagens enviadas nos grupos de extrema-direita, especialmente no Telegram, a senha para o golpe era “Festa da Selma”. Há uma clara similitude entre o nome feminino adotado e o grito de guerra que os militares adoram: “Selva!”. Leia o artigo completo:",https://congressoemfoco.uol.com.br/area/pais/ate-que-ponto-a-festa-da-selma-era-a-festa-da-selva/,,,Até que ponto a “Festa da Selma” era a “Festa da Selva!”? - Congresso em Foco,"Até que ponto a ""Festa da Selma"" foi ""Festa da Selva!""? Até que ponto as Forças Armadas estão envolvidas na arquitetura do golpe?",,,,17,-2.76
Yahoo Noticias,YahooNoticias,169590426398017,NEWS_SITE,BR,Yahoo Notícias: tudo o que você precisa saber da maneira que você mais gosta. http://br.noticias.yahoo.com e @YahooBr,2010-11-16 18:29:56,1801004,1841398,2023-01-11 20:00:01 BRT,2023-01-11,20:00:01,Link,17,7,6,0,0,0,1,1,2,0,,-,0,0,0,N/A,https://www.facebook.com/169590426398017/posts/6225223920834607,Expressão esteve presente em vários posts de extremistas nas redes sociais ➡️ Significado tem a ver com expressão usada por militares.,https://br.noticias.yahoo.com/festa-da-selma-entenda-a-senha-bolsonarista-usada-para-planejar-atos-terroristas-173835201.html,,,‘Festa da Selma’: Entenda a senha bolsonarista usada para planejar atos terroristas,Expressão esteve presente em vários posts de extremistas nas redes sociais,,,,17,-6.47
Yahoo Noticias,YahooNoticias,169590426398017,NEWS_SITE,BR,Yahoo Notícias: tudo o que você precisa saber da maneira que você mais gosta. http://br.noticias.yahoo.com e @YahooBr,2010-11-16 18:29:56,1801004,1841398,2023-01-11 16:30:02 BRT,2023-01-11,16:30:02,Link,16,3,4,3,0,2,2,0,2,0,,-,0,0,0,N/A,https://www.facebook.com/169590426398017/posts/6224758997547766,Expressão foi publicada em diversos posts extremistas nas redes sociais. Já tinha visto?,https://br.noticias.yahoo.com/festa-da-selma-entenda-a-senha-bolsonaristas-usada-para-planejar-atos-terroristas-173835213.html,https://br.noticias.yahoo.com/festa-da-selma-entenda-a-senha-bolsonarista-usada-para-planejar-atos-terroristas-173835201.html,,‘Festa da Selma’: Entenda a senha bolsonaristas usada para planejar atos terroristas,Expressão esteve presente em vários posts de extremistas nas redes sociais,,,,16,-6.94
Opera Mundi,operamundi.br,100064693240918,NEWS_SITE,BR,"Jornal independente há 14 anos.

APOIE A MÍDIA INDEPENDENTE! 

www.operamundi.com.br/apoio",2009-10-28 14:49:44,279238,285385,2023-01-16 08:30:07 BRT,2023-01-16,08:30:07,Link,15,8,1,3,0,0,0,2,1,0,,-,0,0,0,N/A,https://www.facebook.com/100064693240918/posts/545259604307143,"#MaisLidas / A partir de 5 de janeiro, quinta-feira, o termo passou a ser mais utilizado no Twitter, junto a vídeos que traziam uma série de códigos bolsonaristas para combinar os ataques deste domingo aos Três Poderes, em Brasília: https://bit.ly/3CCFaQm:=:https://dialogosdosul.operamundi.uol.com.br/permalink/78501 #Brasília #golpistas #terrorismo #bolsonaro -- Quer fugir dos algoritmos e receber nossos conteúdos em primeiríssima mão? Inscreva-se em nosso canal no Telegram: https://t.me/dialogosdosul",https://bit.ly/3CCFaQm,https://dialogosdosul.operamundi.uol.com.br/permalink/78501,,"""Festa da Selma"": de onde vem código usado para convocar invasão golpista em Brasília","Termo vinha sendo usado há dias pelos bolsonaristas livremente em redes sociais abertas, como o Twitter",,,,15,-2.6
Il Giornale,ilGiornale,323950777458,TOPIC_PUBLISHER,IT,"ilGiornale.it su Facebook con le ultime notizie, i commenti e gli approfondimenti della redazione",2010-02-24 11:10:07,692553,677836,2023-01-09 06:10:00 BRT,2023-01-09,06:10:00,Link,15,3,7,0,0,2,2,0,1,0,,-,0,0,0,N/A,https://www.facebook.com/323950777458/posts/10160528953767459,"“Stiamo organizzando mille autobus: abbiamo bisogno di 2 milioni di persone a #Brasilia”. Messaggi di propaganda e chiamata alle armi come questo, su Telegram e altri social, avrebbero dovuto mettere in guardia le autorità del #Brasile sull’imminente attacco alle istituzioni portato ieri dall’estrema destra",https://www.ilgiornale.it/news/politica-estera/autobus-e-i-social-cos-partito-lassalto-congresso-2-milioni-2103268.html?utm_source=facebook&utm_medium=social&utm_campaign=newsfeed_ilg,https://www.ilgiornale.it/news/politica-estera/autobus-e-i-social-cos-partito-lassalto-congresso-2-milioni-2103268.html,,"La ""festa da Selma"" e i mille autobus: l'innesco social della rivolta","Da settimane, l'estrema destra brasiliana ha sollevato il tiro aizzando i sostenitori alla ""guerra"": dai social gli appelli per il ""party di Selma""",,,,15,-7.2
Reformistas,blogdoreformistas,100063533689088,JOURNALIST,BR,"Pág ligada a REFORMISTAS.BLOG.BR, discussão de temas da conjuntura nacional e mundial, variada, co",2018-12-06 13:13:15,8683,8753,2023-01-16 06:07:28 BRT,2023-01-16,06:07:28,Photo,14,11,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100063533689088/posts/639133768214407,"A DITADURA DA REALIDADE A superstição domina as mentes quando não se preocupam mais em distinguir fatos de notícias falsas Fernando Gabeira – O Globo, 16/01/23 ‘Abaixo a ditadura da realidade.’ Este cartaz numa charge da imprensa francesa sobre os eventos no Brasil diz muito para mim. Na semana do tsunami em Brasília, escrevi um artigo prevendo os rumos da extrema direita. Examinei as possibilidades de uma evolução como na França ou mesmo na Itália. Concluí, entretanto, que o modelo que seguia era do trumpismo americano. A influência da extrema direita americana é muito grande por aqui. Já é falta de imaginação imitar a tomada do Capitólio. Não sei o que dizer sobre copiar uma experiência claramente fracassada. Deniers, esse é o nome usado para descrever os extremistas americanos. Negacionistas como os brasileiros, que negam o aquecimento global, a pandemia, os benefícios da vacina e o resultado das eleições. Nada me parece mais claro na luta contra a ditadura da realidade do que a frase de uma das detentas em Brasília: — Estão nos dando marmitas de prisioneiros. Presa, ela se surpreendeu com a comida de preso e na penitenciária Colmeia vai achar que as janelas gradeadas parecem uma prisão e que os uniformes sugerem que não têm liberdade de usar a própria roupa. Uma das minhas interrogações sobre o movimento extremista é exatamente esta: por que se afastam tanto da realidade e, quando se dão conta dela, ficam tão revoltados? A hipótese com que trabalho, inspirada numa frase de Carl Sagan, é que a superstição domina as mentes quando não se preocupam mais em distinguir fatos de notícias falsas. Eles estão sempre esperando um milagre em 72 horas, porque acham que esse é o tempo que Cristo levou para ressuscitar. Estão sempre confiando em nebulosos órgãos internacionais, sempre analisando os gestos de Bolsonaro como mensagens cifradas: ele parou diante de pilhas num supermercado, sinal de que devemos nos preparar para a luta. Logo após as eleições, a mensagem de uma senhora dizia: — Menina, você não sabe que o Nine morreu? Estão usando um sósia no lugar dele. Sou favorável a processos transparentes, mas o que leio a respeito de Alexandre de Moraes é assustador e mostra que o ministro precisa se proteger: “Se você vier a Itaituba, vou arrancar e comer seu coração”. Se Alexandre reagir, é inevitável a resposta: mas e o direito de livre expressão? Por essas razões, estou revendo minhas análises. Minha tese é que o gênio não volta à garrafa, e este movimento dificilmente será absorvido por uma direita clássica. As categorias exclusivamente políticas não dão conta de compreendê-los. Não tenho a pretensão de explicá-los em poucas linhas. Mas, quando a realidade deixa de ser um parâmetro para a discussão, é necessário buscar outros argumentos. Nas redes, o grupo detido momentaneamente na Academia de Polícia era apresentado como um campo de concentração moderno. A cada instante, morria alguém na narrativa dos apoiadores. Num dos vídeos, um jovem diz: — Morreu uma mulher hoje. Uma senhora de passagem responde: — Uma não, duas. Durante toda a semana, eles se preparam para uma “festa da Selma”. Pesquisaram na rede as revoltas em Bangladesh, pois achavam que bloqueariam algumas refinarias, ocupariam os três prédios do poder, e o Brasil inteiro cairia aos seus pés. Entendo seu raciocínio. Nele, a maioria não votou em Lula, houve uma fraude. Logo, qualquer movimento colocará todo o país em estado de rebelião. Vale a pena estudar atentamente todos os 1.500 depoimentos dos detidos em Brasília, entrevistar longamente os líderes. Eles quebraram tudo e depois cantaram hinos religiosos. É preciso uma nova estratégia. Navegamos em mares nunca dantes navegados. Talvez reler “Os sertões” e aprender um pouco, apesar das diferenças, com algumas referências históricas. É um grande desafio, pois esperam apenas um sinal, qualquer sinal para entrar na sua terra prometida.",https://www.facebook.com/photo.php?fbid=639133041547813&set=a.392952116165908&type=3,,TRANSPORTADORA REALIDADE OLO,,,,,,14,-2.71
SBT News,sbtnewsoficial,100343071774494,NEWS_SITE,BR,A sua fonte segura de informação,2020-07-21 22:29:41,1249753,1943368,2023-01-14 00:50:34 BRT,2023-01-14,00:50:34,Link,14,8,2,3,0,0,1,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100343071774494/posts/715577520251043,Padrão das invasões aos Três Poderes leva investigadores a mirar militares com treinamento especial #sbtnews,https://www.sbtnews.com.br/noticia/brasil/236320-a-festa-da-selma-de-forcas-militares-da-reserva?utm_medium=Social&utm_source=Facebook#Echobox=1673650968,https://www.sbtnews.com.br/noticia/brasil/236320-a-festa-da-selma-de-forcas-militares-da-reserva,,"A ""Festa da Selma"" de forças militares da reserva",,,,,14,-6.57
Instituto Humanitas Unisinos,InstitutoHumanitasUnisinos,225818170798894,UNIVERSITY,BR,"Instituto Humanitas Unisinos - IHU, São Leopoldo/RS
Visite nosso site: http://www.ihu.unisinos.br
Para entrar em contato, envie e-mail para: humanitas@unisinos.br",2011-08-29 19:00:14,59170,60582,2023-01-09 11:00:01 BRT,2023-01-09,11:00:01,Link,14,7,0,3,0,0,0,0,4,0,,-,0,0,0,N/A,https://www.facebook.com/225818170798894/posts/6806880956025883,"“Selma”, uma alusão à Selva — expressão usada por militares brasileiros — foi um dos códigos usados por bolsonaristas para combinar as últimas etapas de invasão da Praça dos Três Poderes. Segundo apuração exclusiva da Agência Pública, o código vinha sendo usado há dias pelos bolsonaristas livremente em redes sociais abertas, como o Twitter.",https://www.ihu.unisinos.br/categorias/625362-bolsonaristas-usam-codigo-festa-da-selma-para-coordenar-invasao-em-brasilia,,,Bolsonaristas usam código “Festa da Selma” para coordenar invasão em Brasília,"Terroristas bolsonaristas invadiram a Praça dos Três Poderes, em Brasília, 08-01-2022. Foto: Marcelo Camargo | Agência Brasil",,,,14,-2.21
Contacto,Contacto.lu,188340964520479,NEWS_SITE,LU,"Bem-vindo(a) à página de Facebook do jornal Contacto, o jornal da comunidade de língua portuguesa no Luxemburgo. Siga toda a atualidade em www.contacto.lu.",2011-02-10 20:09:32,58732,62342,2023-01-12 04:01:01 BRT,2023-01-12,04:01:01,Link,13,5,1,3,0,0,0,4,0,0,,-,0,0,0,N/A,https://www.facebook.com/188340964520479/posts/6055487451139105,Na descrição da “Festa da Selma” os organizadores avisavam que o evento ia ser violento e com confrontos com a polícia. Esta e outras notícias agora também na nova APP do Contacto. Descarregue através do link: https://urlgeni.us/ContactoAPP:=:https://play.google.com/store/apps/details?id=lu.wort.main.contacto&hl=en&gl=US,https://www.wort.lu/pt/mundo/festa-da-selma-usado-como-nome-de-c-digo-para-os-ataques-no-brasil-63bf1b78de135b9236a5ce7c?utm_medium=Social&utm_campaign=Echobox&utm_source=Facebook#Echobox=1673469271,https://www.wort.lu/pt/mundo/festa-da-selma-usado-como-nome-de-c-digo-para-os-ataques-no-brasil-63bf1b78de135b9236a5ce7c,,'Festa da Selma' usado como nome de código para os ataques no Brasil,Na descrição da “Festa da Selma” os organizadores avisavam que o evento ia ser violento e com confrontos com a polícia.,,,,13,-4.08
Tattoo no toco,tattoonotoco,100064798536637,COMMUNITY,BR,Community,2017-04-29 03:23:57,15302,16261,2023-01-09 00:11:06 BRT,2023-01-09,00:11:06,Link,12,5,0,2,0,0,5,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064798536637/posts/555660166603930,"A inteligência da Polícia Federal não está preparada para esses métodos sofisticados de comunicação cifrada: ""Festa da Selma'. Essa foi a expressão usada pelos vândalos ao convocar indivíduos para os atos antidemocráticos registrados neste domingo em Brasília.""",https://lupa.uol.com.br/jornalismo/2023/01/08/vandalos-festa-selma,,,Vândalos falavam de ‘Festa da Selma’ para convocar para ataques em Brasília,"Expressão ajudou os criminosos que invadiram o Congresso Nacional, o Supremo Tribunal Federal e o Palácio do Planalto a driblar qualquer monitoramento referente à segurança da capital federal feito de forma automática por forças policiais, judiciais e inclusive pelas plataformas de redes socia...",,,,12,-2.25
MÍDIA LIVRE,MidiaLivreOficialBrasil,100050478280102,NEWS_SITE,BR,"Esta é uma página onde são feitos debates, postagens de forma que a mídia seja livre.",2011-07-14 09:51:58,312439,427545,2023-01-11 16:20:00 BRT,2023-01-11,16:20:00,Photo,10,9,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100050478280102/posts/725947882431148,"Reocupação democrática passa por conquista das redes. Por Helena Chagas, para o 247. Os atos golpistas de domingo jogaram a popularidade digital de Jair Bolsonaro no pior nível dos últimos quatro anos — tem 21 pontos numa escala de 100, na qual chegou a 88 em outubro passado, segundo a Quaest. Num contexto de forte reação do poder público contra terroristas, financiadores e mandantes — como parece que vai ocorrer — e de inédita união das maioria esmagadora das forças políticas em torno da democracia, encarnada na figura do presidente Lula, o mau momento de Bolsonaro deve ser explorado. Se antes, porém, dar a volta por cima num cenário digital desfavorável, que o presidente não conseguira reverter, era uma questão de disputa política, agora passa a ser de sobrevivência. A ocupação do território no qual se articulam os movimentos golpistas passa a ser requisito para preservação da própria democracia. Ao menos nas redes, Lula não desfrutou da tradicional lua-de-mel dos governantes recém-eleitos. Enquanto as bolhas democráticas comemoravam e trocavam vídeos sobre a festa da posse, o bolsonarismo articulava, nas mesmas redes, os atos terroristas de domingo. As convocações para a “festa da Selma"" (uma alusão ao grito militar de Selva!), e hashtags importadas da direita americana como #brazilianspring, não passaram despercebidas, mas parecem ter sido subestimadas nos monitoramentos governistas. Bolsonaro se desgastou e o golpe deu errado. Mas a máquina de fazer mentiras do bolsonarismo está de pé, aparentemente intacta e atacando. Nas horas subsequentes à prisão dos manés golpistas que depredaram os Três Poderes, propagaram narrativas mentirosas como a de que havia morrido uma manifestante idosa presa — usaram a identidade de uma senhora falecida há anos, mas a lorota se propagou, assim como, na semana passada, muita gente acreditou que Lula não havia subido a rampa e que o país estava sendo governado pelo general Heleno. Mentiras de que os golpistas detidos estavam sendo tratados em condições desumanas também tomaram as redes e serviram de pretexto para manifestações indignadas de políticos da extrema direita, como o general-senador Hamilton Mourão. E é desse jeito que as coisas andam, apesar das duras medidas tomadas pelos três poderes vilipendiados: a máquina bolsonarista opera a todo o vapor e ainda controla um número significativo de corações e mentes. Basta olhar uma outra pesquisa divulgada nesse pós-terror: levantamento Atlas divulgado nesta terça-feira mostra que 75,8% discordam da ação dos golpistas e 53% consideram injustificada a invasão dos prédios dos poderes da República. Isso quer dizer, porém, que temos 18,4% das pessoas que dizem concordar com os golpistas e, pior, 27,5% que vêem a invasão como “justificada parcialmente” e 10,5% como “completamente justificada”. Diante da barbárie ocorrida, da ampla cobertura da mídia e da forte reação das instituições, é preocupante constatar que o golpismo tem lá seu núcleo duro de cerca de 20% da população. E que, mais espantoso ainda, Bolsonaro não é considerado responsável pelos ataques por 42% das pessoas. A batalha foi vencida, mas a guerra está longe de ser ganha. No território digital, além de aprimorar os serviços de monitoramento, é urgente traçar uma estratégia de mobilização total, que deve funcionar de forma transversal em todo o governo, e não apenas na área da comunicação. Do lado certo da história, o presidente Lula tem uma narrativa legítima e consistente a ser trabalhada para dialogar com boa parte daqueles 49% que votaram em Bolsonaro mas prezam a democracia — e o caminho das redes, sempre usado pelo bolsonarismo, pode ser o mais efetivo para se chegar até eles. Depois do Capitólio tupiniquim, passou a ser possível isolar os golpistas da extrema-direita em seu próprio território.",https://www.facebook.com/photo.php?fbid=725947865764483&set=a.477662270593045&type=3,,,,,,,,10,-4.3
