Page Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
Sind-REDE,sindrede,706232272800411,LOCAL,BR,Sindicato dos Trabalhadores em Educação da Rede Pública Municipal de Belo Horizonte.,2011-06-28 15:18:37,11518,12684,2023-04-13 12:19:43 BRT,2023-04-13,12:19:43,Link,7,4,2,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/706232272800411/posts/6065674426856142,"CAMPANHA SALARIAL 2023 | Trabalhadores em educação concursados aceitam proposta de reajuste de 5,93% Em Assembleia na tarde de ontem (12/04), categoria aceitou assinar o termo de acordo mas sem os condicionantes. Os trabalhadores em Educação concursados se reuniram na Assembleia na tarde de ontem (12/04) e votaram por aceitar a proposta de reajuste de 5,93% e assinar o termo, mas sem os condicionantes colocados pela Prefeitura. Os condicionantes são: não propor emendas ao PL; não reivindicar rodada de negociações, paralisações ou greves referente a Campanha Salarial até outubro/2023, quando iniciará novas negociações salariais. Mesmo com o aceite do reajuste pago em parcela única na folha de pagamento de junho, a categoria demonstrou bastante insatisfação com a proposta da prefeitura, uma vez que o salário da educação municipal não chega ao Piso Salarial do Magistério, que foi reajustado em 14,95% em janeiro deste ano. E, especialmente, por ter clareza com relação à possibilidade da PBH garantir o pagamento do Piso já que tem condição financeira favorável para isso. A Campanha Salarial/Educacional 2023 luta pela aplicação do Piso no primeiro nível da carreira, mas o governo Fuad não negociou com a categoria essa proposta. Mesmo a educação tendo verba própria o prefeito de Belo Horizonte se nega a conversar com a categoria e segue com a política de reajuste único para todos os servidores públicos municipais. O reajuste de 5,93% ainda é considerado insuficiente pelos trabalhadores em educação, mas aceitar a proposta é uma forma de fortalecer a categoria para as outras lutas como o descongelamento da carreira, a violência nas escolas e Reforma da Previdência. Em função da forte chuva que levou a dispersão da Assembleia, o calendário de mobilizações será referendado na próxima Plenária de Representantes que acontecerá no dia 20/04 (quinta-feira). Proposta de Calendário 14/04 – Reunião das trabalhadoras e trabalhadores aposentados com o presidente da Câmara dos Vereadores, o vereador Gabriel Azevedo. 20/04 – Manhã e tarde - Plenária de Representantes Concursado. 19h – Reunião Bibliotecários. 26/04 – Greve Nacional dos Trabalhadores em Educação. 03/05 – 13h30 – Audiência pública para discutir os impactos da Lei Complementar Nº 173/2023 nas carreiras dos servidores municipais de Belo Horizonte e as possibilidades de reversão das medidas adotadas pela PBH diante da referida Lei. 05/05 – Reunião do Coletivo de Trabalhadores com Deficiência do Sind-REDE/BH. 08/05 – 14h – Plenária do Coletivo de Aposentadas e Aposentados do Sind-REDE/BH. 📲 Acesse o texto também no site do Sind-REDE/BH Diretoria Colegiada do Sind-REDE/BH",https://sindrede.org.br/trabalhadores-em-educacao-concursados-aceitam-proposta-de-reajuste-de-593/,,,"Trabalhadores em educação concursados aceitam proposta de reajuste de 5,93% • Sind-REDE/BH",Os trabalhadores em Educação concursados se reuniram na Assembleia na tarde de ontem (12/04) e votaram por aceitar a proposta […],,,,7,-8.43
O Popularmm de Mogi Mirim,opopularmm,100061274208016,TOPIC_NEWSPAPER,BR,"O PopularMM - Mogi Mirim
www.opopularmm.com.br",2012-02-21 19:01:12,17976,18845,2023-04-05 16:04:05 BRT,2023-04-05,16:04:05,Link,7,4,0,3,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100061274208016/posts/716720767047057,"Estudantes da Fatec (Faculdade de Tecnologia) “Arthur de Azevedo” de Mogi Mirim, que desejam estudar em universidades estrangeiras, têm a oportunidade de participar do Programa de Mobilidade Acadêmica Internacional Paula Souza (PROMAIPS), no primeiro semestre de 2023. As inscrições estão abertas até o dia 20 de abril de 2023 e podem ser feitas por aqueles […] Fonte",https://opopularmm.com.br/programa-de-mobilidade-academica-internacional-abre-inscricoes-para-estudantes-fatec-48831/,,,Programa de Mobilidade Acadêmica Internacional abre inscrições para estudantes Fatec,"Estudantes da Fatec (Faculdade de Tecnologia) ""Arthur de Azevedo"" de Mogi Mirim, que desejam estudar em universidades estrangeiras, têm a oportunidade de participar do Programa de Mobilidade Acadêmica…",,,,7,-6.57
Jornal A Cidade Ubatuba,acidade.ubatuba,144693272364192,MEDIA_NEWS_COMPANY,BR,Jornal A Cidade Ubatuba - 37 anos informando com credibilidade e profissionalismo. O veículo de com,2013-03-10 01:55:00,28731,30977,2023-04-18 09:45:03 BRT,2023-04-18,09:45:03,Photo,7,3,1,2,0,0,0,1,0,0,,-,0,0,0,N/A,https://www.facebook.com/144693272364192/posts/2485126571654172,"Por que 20 de Abril preocupa autoridades com ameaças de ataques a escolas? Columbine e Hitler – Entenda! As redes sociais foram marcadas nos últimos dias por supostas ameaças a escolas que ocorreriam no dia 20 abril e vem preocupando alunos e professores de todo o país. Apesar disso, todas as publicações envolvendo o assunto estão sendo monitoradas e acompanhadas pelas autoridades policiais em ação conjunto com membros do Ministério Público e com o Ministério da Justiça e da Segurança Pública, resultando inclusive em apreensão de adolescentes e até mesmo de seus pais, como foi o caso do adolescente de Maquiné. Na última quarta-feira (12), durante entrevista coletiva, o ministro da Justiça Flávio Dino, recomendou a todos os governadores que reforcem o policiamento ostensivo perto de escolas. A data em questão está relacionada à tragédia que ficou conhecida como ‘Massacre de Columbine’, além disso, também é o dia do nascimento do ditador alemão Adolf Hitler, nascido em 1889. Segundo o ministro da justiça, os boatos sobre um possível ataque em massa em escolas do Brasil colocou as autoridades em alerta, o que levou policiais do Maranhão, Goiás e São Paulo a identificarem grupos de jovens ligados a movimentos neonazistas que estariam tentando recrutar outros jovens para propagarem discurso de ódio e ameaças contra escolas no estado da região Nordeste. Um grupo foi apreendido em Goiás e em São Paulo nos últimos dias.",https://www.facebook.com/acidade.ubatuba/photos/a.144694605697392/2485126118320884/?type=3,,,,,,,,7,-3.86
Rádio & Jornal A Folha,radiojornalafolha,100064239961370,TOPIC_NEWSPAPER,BR,"Acesse o nosso site
Sintonize 104.9 FM
WhatsApp: (54) 3332-2000
Telefone: (54) 3332-1699

",2012-12-04 19:02:48,15224,18826,2023-03-29 10:27:13 BRT,2023-03-29,10:27:13,Link,7,6,1,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064239961370/posts/596904839127510,"A bolsa permanência, de R$ 150 por mês, será depositada durante o ano letivo, ou seja, a partir do mês de março, quando as aulas na Rede Estadual tiveram início.",https://afolhadosul.com.br/2023/03/29/pagamento-do-todo-jovem-na-escola-sera-retomado-a-partir-de-20-de-abril/,,,Pagamento do Todo Jovem na Escola será retomado a partir de 20 de abril - A Folha,"A bolsa permanência, de R$ 150 por mês, será depositada durante o ano letivo, ou seja, a partir do mês de março, quando as aulas na Rede Estadual tiveram início.",,,,7,-5.14
Prefeitura de São Miguel,saomiguel.rn.gov,392361070949565,CITY_HALL,BR,Perfil oficial do Governo Municipal de São Miguel no Instagram. Siga-nos e acompanhe todas as ações do Executivo micaelense.,2015-03-30 14:41:41,10369,11094,2023-04-10 13:22:46 BRT,2023-04-10,13:22:46,Photo,7,7,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/392361070949565/posts/2253864394799214,"Projeto Cine Saúde 3D volta a São Miguel para sua terceira edição. O Governo Municipal receberá nos dias 17 a 20 de abril o projeto Cine Saúde 3D com exibições voltadas às crianças e adolescentes das escolas da rede municipal de ensino. O evento acontecerá no Ginásio Igor Ribeiro durante os turnos escolares e a noite e pretende alcançar 100% do alunado, bem como pais, funcionários e demais cidadãos que desejem participar. O projeto é uma iniciativa do Governo Municipal/Departamento de Cultura em parceria com o produtor Jocelito Barbosa e conta com o apoio e patrocínio do Café Santa Clara, Frisco, Governo do RN, Lei Câmara Cascudo, Fundação José Augusto, Nonato Atacarejo, Toda Tinta e Livraria Independência. Participe! Cine Saúde 3D em São Miguel!",https://www.facebook.com/saomiguel.rn.gov/photos/a.808641862654815/2253864344799219/?type=3,,,Photos from Prefeitura de São Miguel's post,,,,,7,-13.57
Assufrgs Sindicato,AssufrgsSindicato,100064451362070,LABOR_UNION,BR,"Página do Sindicato dos Servidores Técnico-Administrativos da UFRGS, da UFCSPA e do IFRS (Porto Alegr",2015-06-12 11:08:44,6009,6593,2023-04-03 16:26:00 BRT,2023-04-03,16:26:00,Photo,7,3,0,4,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064451362070/posts/593368482821525,"A partir do dia 13 de abril inicia-se uma sequência de Assembleias Gerais que farão a eleição de Delegados de nosso sindicato para o XXIV CONFASUBRA, que será realizado no período de 17 a 21 de maio, no Hotel Royal Tulip Brasília Alvorada, em Brasília/DF. Confira abaixo a agenda 👇 13 de abril de 2023 – UFCSPA 1ª chamada 13h30min e 2º chamada às 14h Local: Prédio 2, Sala 408 – Teatro Moacyr Scliar _____ 14 de abril de 2023 – IFRS Canoas e Rolante 1ª chamada às 09h30min e 2ª chamada 10h Local: Auditório 2, Prédio A do IFRS Canoas _____ 17 de abril de 2023 – IFRS Alvorada e Viamão 1ª Chamada às 9h30min e 2ª chamada às 10h Local: Auditório do IFRS Alvorada – Rua Prof. Darcy Ribeiro, 121 ____ 18 de abril de 2023 – IFRS Porto Alegre e Restinga 1ª chamada 14h e 2ª chamada 14h30 Local: Auditório do IFRS Porto Alegre – Rua Cel. Vicente, 281 – Centro Histórico, Porto Alegre ____ 19 de abril de 2023 – UFRGS 1ª chamada 15h30 e 2ª chamada 16h Local: Auditório da Faculdade de Ciências Econômicas da UFRGS. ____ 20 de abril de 2023 – Campus Litoral Norte da UFRGS e IFRS Osório 1º chamada 10h e 2ª chamada 10h30 Local: Auditório do Ceclimar UFRGS – Avenida Tramandaí, 976 (Imbé -RS)",https://www.facebook.com/photo.php?fbid=593368059488234&set=a.579163107575396&type=3,,FASUBRA AGENDA ASSUFRGS UFCSPAeIFRS daUR ASSEMBLEIA GERAL ELEIÇÃO DE DELEGADOS PARA o XXIV CONFASUBRA UFCSPA 13/04 Assembleia Geral na UFCSPA Local: UFCSPA IFRS 14/04 Assembleia Geral IFRS Campus Canoas e Rolante Local: Campus Canoas 17/04- Assembleia Geral IFRS Campus Alvorada Viamão Local: Campus Alvorada 18/04 Assembleia Geral IFRS Campus POA e Restinga Local: Campus POA UFRGS 19/04 Assembleia Geral UFRGS Local: Faculdade de Economia 20/04 Assembleia Geral UFRGS Litoral Norte e IFRS Osório Local: Auditório do Ceclimar UFRGS,,,,,,7,-5.71
Dr. Benedito Rodrigues,beneditodoutor,100049803763252,PERSONAL_BLOG,BR,"Marido, pai, amigo e médico.",2020-04-28 20:52:18,3995,4616,2023-04-12 18:52:32 BRT,2023-04-12,18:52:32,Photo,7,7,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100049803763252/posts/790680635935388,"Carta aos Pais Senhores pais e responsáveis, Diante dos acontecimentos da semana com notícias que circulam em redes sociais sobre ataques em escolas, sentimos a necessidade de falarmos sobre a segurança das crianças no ambiente escolar. Fizemos em 11 de abril uma reunião com os Diretores das Escolas, Supervisores da SME, Secretária de Educação e Prefeito para traçarmos algumas ações: - A Prefeitura já está com um processo de licitação para a Muralha Digital que trará para todo o munícipio e sobretudo para as escolas , um monitoramento mais efetivo através de câmeras de segurança; - A Atividade Delegada será intensificada no munícipio; - Serão instalados alarmes e portões eletrônicos nas escolas; - A PM fará um monitoramento mais intenso nas imediações das escolas; - O atendimento de secretaria das escolas acontecerá com prévia autorização dos gestores e no dia 20 de abril estará suspenso; - Serão providenciados profissionais (vigias) para fiscalizar e controlar a entrada e saída de alunos; - Os portões serão mantidos fechados durante o período escolar; - A equipe gestora, caso tome conhecimento de qualquer pessoa estranha, deverá acionar imediatamente o 190 ou ainda um grupo de whatsapp que foi criado, envolvendo Policiais, a Prefeitura , a Secretária de Educação, o CMDCA, Diretores e Coordenadores com o objetivo de proteção nas escolas. Essas medidas acontecerão para uma melhor adequação de segurança nas escolas. No entanto, vamos necessitar do apoio dos senhores no sentido de orientar seus filhos com conversas, investigações particulares sobre seus pertences, se têm desafetos, o que estão acessando nas redes sociais, bem como o que estão compartilhando. O Ministério da Justiça e Segurança Pública lançou um canal exclusivo para o recebimento de informações de ameaças onde todas as denúncias são mantidas em sigilo pelo canal abaixo e, caso seja necessário, também deverá ser acessado. https://escolasegura.mj.gov.br/",https://www.facebook.com/photo.php?fbid=613435190819170&set=a.593275916168431&type=3,,,Prefeitura de Bom Jesus dos Perdões,"Carta aos Pais

Senhores pais e responsáveis,

Diante dos acontecimentos da semana com notícias que circulam em redes sociais sobre
ataques em escolas, sentimos a necessidade de falarmos sobre a segurança das crianças no
ambiente escolar. Fizemos em 11 de abril uma reunião com os Diretores das Escolas,
Supervisores da SME, Secretária de Educação e Prefeito para traçarmos algumas ações:
- A Prefeitura já está com um processo de licitação para a Muralha Digital que trará para todo o munícipio e sobretudo para as escolas , um monitoramento mais efetivo através de câmeras de segurança;
- A Atividade Delegada será intensificada no munícipio;
- Serão instalados alarmes e portões eletrônicos nas escolas;
- A PM fará um monitoramento mais intenso nas imediações das escolas;
- O atendimento de secretaria das escolas acontecerá com prévia autorização dos gestores e no dia 20 de abril estará suspenso;
- Serão providenciados profissionais (vigias) para fiscalizar e controlar a entrada e saída de alunos;
- Os portões serão mantidos fechados durante o período escolar;
- A equipe gestora, caso tome conhecimento de qualquer pessoa estranha, deverá acionar imediatamente o 190 ou ainda um grupo de whatsapp que foi criado, envolvendo Policiais, a Prefeitura , a Secretária de Educação, o CMDCA, Diretores e Coordenadores com o objetivo de proteção nas escolas.

Essas medidas acontecerão para uma melhor adequação de segurança nas escolas. No entanto, vamos necessitar do apoio dos senhores no sentido de orientar seus filhos com conversas, investigações particulares sobre seus pertences, se têm desafetos, o que estão acessando nas redes sociais, bem como o que estão compartilhando.

O Ministério da Justiça e Segurança Pública lançou um canal exclusivo para o recebimento de informações de ameaças onde todas as denúncias são mantidas em sigilo pelo canal abaixo e, caso seja necessário, também deverá ser acessado.

 https://escolasegura.mj.gov.br/",,,,7,-4.57
Frente de Evangélicos pelo Estado de Direito – Núcleo Paraná,,418162461620995,none,,,,2140,N/A,2023-04-16 19:39:56 BRT,2023-04-16,19:39:56,Native Video,7,0,0,6,1,0,0,0,0,0,owned,-,0,0,0,00:00:00,https://www.facebook.com/groups/418162461620995/permalink/5680067598763762,"Que tal partir da gente, como pais, um dia de compaixão, amor e gratidão nas escolas do Brasil? E que tal o dia 20 de abril, próxima quinta-feira? Cada criança leva uma flor, um bombom, um cartão, um abraço para ser distribuído entre professores, colegas, coordenação, direção, toda a equipe de limpeza. Precisamos mudar o foco para um movimento positivo e construtivo. Vamos produzir momentos para compartilhar o bem, dentro e fora do colégio. Cada um compartilha aí uma frase pelo que é grato dentro do ambiente escolar. Lembre-se da época em que era criança, adolescente dentro de uma instituição de ensino. Vamos viralizar esse post e também o sentimento de compaixão! Dia 20.04.2023, próxima quinta, compartilhe o bem dentro e fora do colégio!",https://www.facebook.com/groups/418162461620995/permalink/5680067598763762/,,,,,,,,7,-0.36
CINANIMA,cinanima,100050643452350,FESTIVAL,PT,"http://www.cinanima.pt
CINANIMA - Festival Internacional de Cinema de Animação de Espinho ",2010-06-30 16:30:44,12283,12784,2023-04-17 09:00:14 BRT,2023-04-17,09:00:14,Photo,7,6,0,0,1,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100050643452350/posts/776856217345820,"PT | O CINANIMA irá estar presente nas XXI Jornadas de Computação Gráfica e Multimédia (XXI JCGM’23), que decorrerão nos dias 18, 19 e 20 de abril de 2023 no Instituto Politécnico de Viana do Castelo. É possível assistir à exibição dos Premiados da 46ª edição do CINANIMA (2022) no primeiro dia, às 17h30, no Auditório Francisco Sampaio na Escola Superior de Tecnologia e Gestão do Instituto Politécnico de Viana do Castelo [ESTG/IPVC]. As Jornadas compreendem um conjunto de atividades paralelas às palestras, nomeadamente: visitas guiadas, exposições, workshops e eventos culturais. Mais informação em: http://jcgm.estg.ipvc.pt:=:http://jcgm.estg.ipvc.pt/ • EN | CINANIMA will be present at the XXI Conference on Computer Graphics and Multimedia (XXI JCGM'23), which will be held on the 18th, 19th, and 20th of April. The awardees of the 46th CINANIMA edition (2022) will be screened at the Francisco Sampaio Auditorium at the Higher School of Technology and Management of the Polytechnic Institute of Viana do Castelo [ESTG/IPVC] at 5:30 p.m on the first day. In addition to the lectures, the conference features guided tours, exhibitions, workshops, seminars, and cultural events. More information at: http://jcgm.estg.ipvc.pt:=:http://jcgm.estg.ipvc.pt/",https://www.facebook.com/photo.php?fbid=776833100681465&set=a.265278918503555&type=3,,18 Abril コ 17h30 Cinanima Premiados CINANIMA 2022 Festival Internacional de Cinema de Animaçào e:nAnimA ESTG-IPVC IPVC ESTC Auditório Francisco Sampaio,,,,,,7,-4.86
Câmara Municipal de Alcoutim,cmalcoutim,100064276916607,GOVERNMENT_ORGANIZATION,PT,Atividades e eventos do Município de Alcoutim. ,2011-04-15 10:55:27,13828,14947,2023-04-12 11:00:35 BRT,2023-04-12,11:00:35,Photo,7,6,0,1,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/100064276916607/posts/608075654678326,📣 Curso de Apoio à atividade turística: alojamento local e turismo local (50h) Inscrições: https://academiadigital.turismodeportugal.pt/index.php,https://www.facebook.com/photo.php?fbid=258990099804741&set=a.206302485073503&type=3,,"AL (Alojamentolocal) 6h Cliente no Alojamento Local 13/04 14/04 Presencial 14h30/16h30-Online 10h TURISMO DE PORTUGAL Plataformas de Reservas Alojamento no Turismo escola de V.R. Sto. António 18/04 19/04 28/04 Presencial 09H00/12H00-Online 20/04 Apoio à atividade Turística: Alojamento Local e Turismo Rural DURAÇÃO DO CURSO: 50H Inglês Técnico no Alojamento Local Turismo Rural Presencial 09H00/13H00-Online FORMATO Presenciale online Higiene, segurança qualidade no Alojamento local no Turismo Rural *Os interessados podem optar açoes escolherem mais. 22h00- frequentar que lhes 14h Introdução ao marketing digital Alojamento Local Turismo Rural NSCRIÇÕES ABERTAS! PRECISA MAIS INFORMAÇÕES? elsamartin@ecla.turismodeportugal.pt Online Formação ""Próxima alcoutim",Escola de Hotelaria e Turismo de Vila Real Santo António,"📣 Curso de Apoio à atividade turística: alojamento local e turismo local (50h)

🔽 Acolhimento ao Cliente no Alojamento Local e no Turismo Rural – 6 Horas
13/04/2023 – 09H00 / 13H00
14/04/2023 – 14h30 / 16h30
https://academiadigital.turismodeportugal.pt/index.php?option=com_training&task=show&id=3461&Itemid=33

🔽 Plataformas de Reservas no Alojamento Local e no Turismo Rural – 10 horas
18/04/2023 – 09h00 / 13h00
19/04/2023 – 09H00 / 12H00
28/04/2023 – 09H00 / 12H00
https://academiadigital.turismodeportugal.pt/index.php?option=com_training&task=show&id=3462&Itemid=33

🔽 Inglês Técnico no Alojamento Local e no Turismo Rural – 10 horas
20/04/2023 – 09H00 / 13H00
27/04/2023 – 09H00 / 13H00
04/05/2023 – 09H00 / 11H00
https://academiadigital.turismodeportugal.pt/index.php?option=com_training&task=show&id=3463&Itemid=33

🔽 Higiene, segurança e qualidade no alojamento local e no turismo rural – 10 horas
21/04/2023 – 09h00 / 13h00
02/05/2023 – 19h00 / 22h00
09/05/2023 – 19H00 / 22H00
https://academiadigital.turismodeportugal.pt/index.php?option=com_training&task=show&id=3464&Itemid=33
 
🔽 Introdução ao marketing digital no alojamento local e turismo rural – 14 horas
26/04/2023 – 09h00 / 13h00
03/05/2023 – 09h00 / 12h00
04/05/2023 – 14H00 / 17H00
10/05/2023 – 09h00 / 13h00
https://academiadigital.turismodeportugal.pt/index.php?option=com_training&task=show&id=3465&Itemid=33

Informações:
Todas as pessoas que quiserem frequentar as ações têm que se inscrever na Academia Digital, por causa da certificação. Para isso, quem ainda não tem conta terá que criar a conta primeiro, seguindo estes passos:

- Aceder à página da Academia Digital
https://academiadigital.turismodeportugal.pt/index.php
- Entrar (canto superior direito)
- Criar conta (em baixo)
- Preencher os campos “nome do utilizador” e “email”
- Submeter

- Seguidamente a pessoa recebe um link do email, deverá clicar no link, concordar com os termos e condições, preencher todos os campos obrigatórios e gravar. Só depois de concluir todos estes passos é que se poderão inscrever.",,,,7,-8.14
